1,2,3,4,5,6,7,8
-5868.942245118886,9039.06780947063,187500.0,187500.0,0.0,0.0,0.0,0.0
1788.7654052693135,17369.160636563378,187500.0,187500.0,0.0,0.0,0.0,0.0
13523.67711349453,33999.037325267476,178160.7929659835,178075.72222658663,0.0,0.0,0.0,0.0
13912.083376894401,39129.45558183856,155832.31667665442,155750.44223671465,0.0,0.0,0.0,0.0
8087.419937541478,35468.932744137375,138562.80011687282,138482.98203742292,0.0,0.0,0.0,0.0
-757.9029509905519,25982.33830718259,130144.55200964834,130065.38213078764,0.0,0.0,0.0,0.0
-11475.877341732663,12270.683022818926,131994.158863325,131913.3796588635,0.0,0.0,0.0,0.0
-26679.288051043517,-8996.73360547228,149357.86567424127,149272.75023135546,0.0,0.0,0.0,0.0
-36824.72250756294,-27193.735801426865,180730.84124694363,180640.1825714329,0.0,0.0,0.0,0.0
-21992.73073586592,-14606.105042231686,187500.0,187500.0,0.0,0.0,0.0,0.0
-14954.948717945663,-5833.179453990395,187500.0,187500.0,0.0,0.0,0.0,0.0
-11480.057117945806,-2188.928686252676,187500.0,187500.0,0.0,0.0,0.0,0.0
-5233.593908976783,5920.93240272193,187500.0,187500.0,0.0,0.0,0.0,0.0
-2026.8114837183339,11538.328115740791,187500.0,187500.0,0.0,0.0,0.0,0.0
-1526.1100561750004,14035.621468498883,187500.0,187500.0,0.0,0.0,0.0,0.0
-4985.109565867134,11042.56642372208,187500.0,187500.0,0.0,0.0,0.0,0.0
-6400.176155588169,9312.74256858141,187500.0,187500.0,0.0,0.0,0.0,0.0
-6555.520779552553,8970.023270848187,187500.0,187500.0,0.0,0.0,0.0,0.0
-6543.316727079956,8880.079851160031,187500.0,187500.0,0.0,0.0,0.0,0.0
-6430.015734436004,8866.445287042296,187500.0,187500.0,0.0,0.0,0.0,0.0
-5837.3145267146265,9033.435169867895,187500.0,187500.0,0.0,0.0,0.0,0.0
1740.7315064348588,17275.28330985109,187500.0,187500.0,0.0,0.0,0.0,0.0
13556.10949469918,33942.44270830664,178259.81119392053,178174.74045452362,0.0,0.0,0.0,0.0
14081.777820799092,39236.72160347958,155810.92605721072,155729.2080794821,0.0,0.0,0.0,0.0
8139.499502122343,35466.74227318076,138486.4912613024,138406.65083010803,0.0,0.0,0.0,0.0
-674.6650546389884,26004.37712721552,130062.78932843082,129983.44063561448,0.0,0.0,0.0,0.0
-11358.10600019765,12368.360146088618,131803.05144823212,131722.40635423738,0.0,0.0,0.0,0.0
-26631.52237314253,-8964.412982989907,149111.0353602213,149026.00932431335,0.0,0.0,0.0,0.0
-36867.66020866158,-27267.787130807297,180493.13044466145,180402.3823621729,0.0,0.0,0.0,0.0
-22132.2726765004,-14841.446559601613,187500.0,187500.0,0.0,0.0,0.0,0.0
-14956.222767379615,-5902.4698618018465,187500.0,187500.0,0.0,0.0,0.0,0.0
-11490.674196562077,-2277.0616146399516,187500.0,187500.0,0.0,0.0,0.0,0.0
-5222.574498960316,5847.953957075353,187500.0,187500.0,0.0,0.0,0.0,0.0
-2005.0855881077753,11479.923007479074,187500.0,187500.0,0.0,0.0,0.0,0.0
-1500.6961227293161,13983.497200429107,187500.0,187500.0,0.0,0.0,0.0,0.0
-4952.945405595948,10976.695832812291,187500.0,187500.0,0.0,0.0,0.0,0.0
-6352.522236409454,9257.69022198799,187500.0,187500.0,0.0,0.0,0.0,0.0
-6519.646229701785,8929.924241295366,187500.0,187500.0,0.0,0.0,0.0,0.0
-6528.296354805989,8846.015792610144,187500.0,187500.0,0.0,0.0,0.0,0.0
-6412.246097594035,8844.94290887629,187500.0,187500.0,0.0,0.0,0.0,0.0
-5814.403988647937,9018.392445849473,187500.0,187500.0,0.0,0.0,0.0,0.0
1682.0358254952223,17167.79377076552,187500.0,187500.0,0.0,0.0,0.0,0.0
13537.82576773474,33878.96375405356,178437.0158239622,178351.90038107638,0.0,0.0,0.0,0.0
14066.936262480767,39184.08324528733,156028.073254594,155946.35527686542,0.0,0.0,0.0,0.0
8237.847177725695,35552.28239921122,138649.2790161704,138569.68445416505,0.0,0.0,0.0,0.0
-610.5155480522571,26086.497436344318,130143.34501544775,130064.1974883315,0.0,0.0,0.0,0.0
-11260.22771122786,12496.994435428911,131822.9668525418,131742.43351726932,0.0,0.0,0.0,0.0
-26441.398434805684,-8671.33690969192,148916.08344508213,148830.9680021963,0.0,0.0,0.0,0.0
-36925.68533726756,-27231.353787345146,180286.04153228304,180195.31580153893,0.0,0.0,0.0,0.0
-22276.59789044832,-14957.094485413372,187500.0,187500.0,0.0,0.0,0.0,0.0
-14963.375325605313,-5884.834335426609,187500.0,187500.0,0.0,0.0,0.0,0.0
-11559.316403784323,-2323.396780895803,187500.0,187500.0,0.0,0.0,0.0,0.0
-5284.310017145875,5796.857869250521,187500.0,187500.0,0.0,0.0,0.0,0.0
-2029.2478238639624,11462.153370637105,187500.0,187500.0,0.0,0.0,0.0,0.0
-1492.4036255363972,14003.0549768275,187500.0,187500.0,0.0,0.0,0.0,0.0
-4907.325495162666,11058.86084543,187500.0,187500.0,0.0,0.0,0.0,0.0
-6315.7089132915635,9347.052496320308,187500.0,187500.0,0.0,0.0,0.0,0.0
-6477.021453025514,9023.153367418452,187500.0,187500.0,0.0,0.0,0.0,0.0
-6482.430575183699,8943.178825757364,187500.0,187500.0,0.0,0.0,0.0,0.0
-6379.232571033546,8933.05348551911,187500.0,187500.0,0.0,0.0,0.0,0.0
-5801.797604775144,9096.064757831664,187500.0,187500.0,0.0,0.0,0.0,0.0
1676.7831655482253,17223.673131903786,187500.0,187500.0,0.0,0.0,0.0,0.0
13474.391516970578,33850.13000370622,178516.96801387882,178431.85257099304,0.0,0.0,0.0,0.0
14082.917759766313,39234.531132522956,156142.93886934983,156061.01972592113,0.0,0.0,0.0,0.0
8320.839204888249,35692.42783694599,138710.29927853338,138630.57060606132,0.0,0.0,0.0,0.0
-497.750997275233,26265.44550245351,130142.40624218063,130063.21401157547,0.0,0.0,0.0,0.0
-11081.614921285502,12793.311511672917,131642.87884746538,131562.16669823727,0.0,0.0,0.0,0.0
-26427.920332899135,-8568.228312519588,148732.53091961515,148647.6389941739,0.0,0.0,0.0,0.0
-36915.157665629114,-27141.544478123724,180056.51146847146,179965.89749644967,0.0,0.0,0.0,0.0
-22412.67531069223,-15074.664661248287,187500.0,187500.0,0.0,0.0,0.0,0.0
-14960.044915681472,-5859.576864192112,187500.0,187500.0,0.0,0.0,0.0,0.0
-11574.314424313836,-2315.596022080901,187500.0,187500.0,0.0,0.0,0.0,0.0
-5270.0496041833885,5848.021012308719,187500.0,187500.0,0.0,0.0,0.0,0.0
-1993.3062187798284,11539.937441341574,187500.0,187500.0,0.0,0.0,0.0,0.0
-1421.8391682909928,14111.84091709148,187500.0,187500.0,0.0,0.0,0.0,0.0
-4858.553988761186,11173.54764623018,187500.0,187500.0,0.0,0.0,0.0,0.0
-6317.228831914525,9415.426482609091,187500.0,187500.0,0.0,0.0,0.0,0.0
-6482.944665306171,9081.066737302153,187500.0,187500.0,0.0,0.0,0.0,0.0
-6482.050595527959,8994.766651960213,187500.0,187500.0,0.0,0.0,0.0,0.0
-6379.321978011368,8991.749166458747,187500.0,187500.0,0.0,0.0,0.0,0.0
-5824.976363775297,9136.968450184877,187500.0,187500.0,0.0,0.0,0.0,0.0
1486.1674888333666,17042.020504715503,187500.0,187500.0,0.0,0.0,0.0,0.0
13492.474078234922,33859.36127416626,178777.32113329426,178692.16098691954,0.0,0.0,0.0,0.0
14174.962243433267,39362.02548289603,156300.5857229931,156218.64422781995,0.0,0.0,0.0,0.0
8393.929409257104,35828.974643823465,138806.03180003547,138726.21372058557,0.0,0.0,0.0,0.0
-462.4575927803031,26375.907823551635,130174.54805070735,130095.31111661329,0.0,0.0,0.0,0.0
-11036.41969399687,12905.874896749843,131625.24332109015,131544.50882011757,0.0,0.0,0.0,0.0
-26273.402723479598,-8299.001550555415,148510.53339368504,148425.66381998823,0.0,0.0,0.0,0.0
-36980.715332116524,-27107.212198640373,179791.48683446491,179700.89521418753,0.0,0.0,0.0,0.0
-22581.006298185148,-15236.647753315898,187500.0,187500.0,0.0,0.0,0.0,0.0
-14951.90888069974,-5854.838294367587,187500.0,187500.0,0.0,0.0,0.0,0.0
-11592.86637221174,-2345.3908974398255,187500.0,187500.0,0.0,0.0,0.0,0.0
-5272.016557695456,5816.1250729709955,187500.0,187500.0,0.0,0.0,0.0,0.0
-1969.680424890569,11533.90247033864,187500.0,187500.0,0.0,0.0,0.0,0.0
-1406.5282233391076,14129.364684744442,187500.0,187500.0,0.0,0.0,0.0,0.0
-4849.5909392346075,11195.139431374006,187500.0,187500.0,0.0,0.0,0.0,0.0
-6319.978096482528,9404.541183059357,187500.0,187500.0,0.0,0.0,0.0,0.0
-6487.839697341883,9069.51088541876,187500.0,187500.0,0.0,0.0,0.0,0.0
-6471.969958778615,9014.9279254589,187500.0,187500.0,0.0,0.0,0.0,0.0
-6380.841896634329,8990.005730391233,187500.0,187500.0,0.0,0.0,0.0,0.0
-5836.979250547797,9125.680819234947,187500.0,187500.0,0.0,0.0,0.0,0.0
1366.6527112308397,16902.791488503397,187500.0,187500.0,0.0,0.0,0.0,0.0
13445.624821856598,33774.96108710302,179013.4673134646,178928.19540836758,0.0,0.0,0.0,0.0
14246.510177434706,39416.47433238916,156511.72030111795,156430.06937862272,0.0,0.0,0.0,0.0
8492.701768005105,35929.31162468334,138945.3949267143,138865.6662542422,0.0,0.0,0.0,0.0
-383.9359145088094,26472.087379942823,130270.41468267617,130191.20010032656,0.0,0.0,0.0,0.0
-10850.676697573268,13143.518643798667,131576.8070908555,131496.27375558304,0.0,0.0,0.0,0.0
-26248.636990623116,-8248.687773786518,148437.8455207164,148352.95359527512,0.0,0.0,0.0,0.0
-36925.66298552311,-27040.089910041086,179696.53662401874,179605.7885415302,0.0,0.0,0.0,0.0
-22633.354083699476,-15300.014948846692,187500.0,187500.0,0.0,0.0,0.0,0.0
-14969.142075674783,-5860.605044437057,187500.0,187500.0,0.0,0.0,0.0,0.0
-11651.718515362563,-2390.7202351951883,187500.0,187500.0,0.0,0.0,0.0,0.0
-5318.19526174012,5775.891932951443,187500.0,187500.0,0.0,0.0,0.0,0.0
-2006.225527074996,11501.492440878445,187500.0,187500.0,0.0,0.0,0.0,0.0
-1381.0025311711468,14171.050688153588,187500.0,187500.0,0.0,0.0,0.0,0.0
-4818.522014441731,11260.115952505583,187500.0,187500.0,0.0,0.0,0.0,0.0
-6307.863450987751,9462.163980265139,187500.0,187500.0,0.0,0.0,0.0,0.0
-6477.177915236702,9124.518528523271,187500.0,187500.0,0.0,0.0,0.0,0.0
-6474.205133224146,9034.709219301847,187500.0,187500.0,0.0,0.0,0.0,0.0
-6368.280216250446,9022.795739507168,187500.0,187500.0,0.0,0.0,0.0,0.0
-5830.609003378035,9141.662316520491,187500.0,187500.0,0.0,0.0,0.0,0.0
1317.4118181957983,16840.228955772993,187500.0,187500.0,0.0,0.0,0.0,0.0
13448.03881025777,33744.47330766598,179104.93065177568,179019.92696761215,0.0,0.0,0.0,0.0
14289.380823299984,39436.25562623211,156578.39555482814,156496.63287361062,0.0,0.0,0.0,0.0
8590.46829825262,36032.129649177754,138932.20739748568,138852.59048373587,0.0,0.0,0.0,0.0
-347.9272541913097,26528.90551434821,130195.96102189553,130116.92525350157,0.0,0.0,0.0,0.0
-10759.503931940071,13263.189883612382,131462.09793831085,131381.63165827177,0.0,0.0,0.0,0.0
-26125.143602507545,-8027.226689723336,148127.08921755425,148042.37610606864,0.0,0.0,0.0,0.0
-36962.23043945199,-26985.149322169942,179312.98068916568,179222.2996619105,0.0,0.0,0.0,0.0
-22906.67121489897,-15589.917074432025,187500.0,187500.0,0.0,0.0,0.0,0.0
-14995.204209709671,-5903.721559491344,187500.0,187500.0,0.0,0.0,0.0,0.0
-11680.395803498723,-2462.111706985439,187500.0,187500.0,0.0,0.0,0.0,0.0
-5323.447921687117,5727.589813183524,187500.0,187500.0,0.0,0.0,0.0,0.0
-1988.8582216332225,11488.506077349912,187500.0,187500.0,0.0,0.0,0.0,0.0
-1360.5953884834514,14170.760115475668,187500.0,187500.0,0.0,0.0,0.0,0.0
-4801.422929933421,11254.885644303042,187500.0,187500.0,0.0,0.0,0.0,0.0
-6304.376578852723,9438.33702067578,187500.0,187500.0,0.0,0.0,0.0,0.0
-6490.633665398796,9098.836374144123,187500.0,187500.0,0.0,0.0,0.0,0.0
-6502.703607404663,9006.188393376875,187500.0,187500.0,0.0,0.0,0.0,0.0
-6397.225725320069,9012.715102757824,187500.0,187500.0,0.0,0.0,0.0,0.0
-5855.888826356987,9149.820703246678,187500.0,187500.0,0.0,0.0,0.0,0.0
1249.037831907014,16789.08816445925,187500.0,187500.0,0.0,0.0,0.0,0.0
13393.813478209197,33670.13140560763,179248.27238896757,179162.66520770374,0.0,0.0,0.0,0.0
14401.832449654634,39530.87056051142,156674.91038738613,156592.7677265129,0.0,0.0,0.0,0.0
8653.276700172031,36092.79228362945,138941.32690922343,138861.6205884958,0.0,0.0,0.0,0.0
-291.62320990839123,26560.667343219204,130199.49259751948,130120.18860819205,0.0,0.0,0.0,0.0
-10615.871622070268,13419.294466888246,131299.9360322876,131219.33564178177,0.0,0.0,0.0,0.0
-26132.45262294443,-8013.368608161046,147910.83608994915,147826.12297846354,0.0,0.0,0.0,0.0
-37093.32342068236,-27099.523198547748,179165.07919610493,179074.55463106092,0.0,0.0,0.0,0.0
-23049.811786390757,-15731.627134278671,187500.0,187500.0,0.0,0.0,0.0,0.0
-15044.556861466988,-5936.332754651637,187500.0,187500.0,0.0,0.0,0.0,0.0
-11766.51707488502,-2532.9220334198517,187500.0,187500.0,0.0,0.0,0.0,0.0
-5398.59448654586,5635.768846961123,187500.0,187500.0,0.0,0.0,0.0,0.0
-2023.995163916965,11406.855154854675,187500.0,187500.0,0.0,0.0,0.0,0.0
-1335.1814550377674,14142.41810350634,187500.0,187500.0,0.0,0.0,0.0,0.0
-4758.574635812597,11275.002214312819,187500.0,187500.0,0.0,0.0,0.0,0.0
-6301.493203817989,9417.371084376704,187500.0,187500.0,0.0,0.0,0.0,0.0
-6482.497630417065,9071.142562763996,187500.0,187500.0,0.0,0.0,0.0,0.0
-6491.885363088294,8975.700613939836,187500.0,187500.0,0.0,0.0,0.0,0.0
-6388.620303704775,8971.006747604222,187500.0,187500.0,0.0,0.0,0.0,0.0
-5857.766372891232,9089.538048450715,187500.0,187500.0,0.0,0.0,0.0,0.0
1147.2256359130904,16601.557028479223,187500.0,187500.0,0.0,0.0,0.0,0.0
13350.316983499168,33528.15312482752,179427.46632426576,179342.19441916878,0.0,0.0,0.0,0.0
14355.720800843335,39406.41604738427,156895.16447724873,156813.37944428678,0.0,0.0,0.0,0.0
8727.931526652757,36111.523045483,139149.46635359127,139069.7153293747,0.0,0.0,0.0,0.0
-162.3183682344399,26687.37938253634,130282.81990084886,130203.71707722153,0.0,0.0,0.0,0.0
-10508.27032426242,13548.219328906456,131312.2965469714,131231.89732216566,0.0,0.0,0.0,0.0
-25902.02848935467,-7708.490813790658,147737.65477390942,147653.12047637947,0.0,0.0,0.0,0.0
-37086.46143513459,-27009.043336992665,178905.10605634525,178814.6038430457,0.0,0.0,0.0,0.0
-23180.524787965394,-15874.52183658145,187500.0,187500.0,0.0,0.0,0.0,0.0
-15032.822195627952,-5946.681612334444,187500.0,187500.0,0.0,0.0,0.0,0.0
-11793.540333931487,-2586.8567927905074,187500.0,187500.0,0.0,0.0,0.0,0.0
-5404.271829637508,5595.043968563553,187500.0,187500.0,0.0,0.0,0.0,0.0
-2007.2760590643954,11392.550038403278,187500.0,187500.0,0.0,0.0,0.0,0.0
-1283.5265736015529,14161.99823164919,187500.0,187500.0,0.0,0.0,0.0,0.0
-4689.373634978966,11313.402511287035,187500.0,187500.0,0.0,0.0,0.0,0.0
-6264.434011511089,9440.10280848775,187500.0,187500.0,0.0,0.0,0.0,0.0
-6463.520999374509,9084.844182115101,187500.0,187500.0,0.0,0.0,0.0,0.0
-6467.119630231814,8989.670454224402,187500.0,187500.0,0.0,0.0,0.0,0.0
-6373.622283175264,8983.814297177112,187500.0,187500.0,0.0,0.0,0.0,0.0
-5866.997643351275,9094.053100830686,187500.0,187500.0,0.0,0.0,0.0,0.0
1073.9119140996831,16530.478481111346,187500.0,187500.0,0.0,0.0,0.0,0.0
13319.315113939658,33478.062865503176,179574.42904405942,179489.00067675122,0.0,0.0,0.0,0.0
14397.384452508028,39443.94462632473,157045.65877266633,156963.71727749315,0.0,0.0,0.0,0.0
8833.454112226262,36256.94349490923,139241.68965121385,139161.93862699732,0.0,0.0,0.0,0.0
-94.36906509030642,26828.530648771604,130315.52050298698,130236.30592063737,0.0,0.0,0.0,0.0
-10413.901259172113,13720.14894725668,131271.32579938482,131190.971278068,0.0,0.0,0.0,0.0
-25845.567982860564,-7580.303559339472,147611.5462316926,147526.85547195142,0.0,0.0,0.0,0.0
-36995.22161426802,-26844.914477457343,178658.25339058082,178567.52765983675,0.0,0.0,0.0,0.0
-23376.616642071804,-16051.592356156392,187500.0,187500.0,0.0,0.0,0.0,0.0
-15064.785190199042,-5955.5329031387455,187500.0,187500.0,0.0,0.0,0.0,0.0
-11888.937579266738,-2656.326014557602,187500.0,187500.0,0.0,0.0,0.0,0.0
-5491.644798713302,5535.342459123428,187500.0,187500.0,0.0,0.0,0.0,0.0
-2055.734641043501,11381.35181443117,187500.0,187500.0,0.0,0.0,0.0,0.0
-1303.9784197781587,14188.954435462289,187500.0,187500.0,0.0,0.0,0.0,0.0
-4691.3405884910335,11368.544264858278,187500.0,187500.0,0.0,0.0,0.0,0.0
-6264.232845810991,9490.97537886803,187500.0,187500.0,0.0,0.0,0.0,0.0
-6449.931138745683,9133.392171072028,187500.0,187500.0,0.0,0.0,0.0,0.0
-6454.535598103475,9039.514844359737,187500.0,187500.0,0.0,0.0,0.0,0.0
-6381.221876290068,9008.200050377853,187500.0,187500.0,0.0,0.0,0.0,0.0
-5867.019995095729,9143.562214799193,187500.0,187500.0,0.0,0.0,0.0,0.0
828.2885942803139,16281.301233923583,187500.0,187500.0,0.0,0.0,0.0,0.0
13158.628423050455,33244.62124641195,180055.1033085708,179969.5408307959,0.0,0.0,0.0,0.0
14431.515566291282,39423.358669681395,157514.19603993846,157432.14278604303,0.0,0.0,0.0,0.0
8904.085624705032,36289.62174530289,139654.10168815873,139574.21655347545,0.0,0.0,0.0,0.0
-25.838616590334965,26884.11943723195,130652.94243728429,130573.70550319023,0.0,0.0,0.0,0.0
-10321.1862231715,13822.788157795449,131542.13953520532,131461.71795865512,0.0,0.0,0.0,0.0
-25653.678256711755,-7305.44415777256,147646.81728444307,147562.19357993527,0.0,0.0,0.0,0.0
-37044.70837649207,-26829.20120110526,178685.76838800532,178595.04265726122,0.0,0.0,0.0,0.0
-23339.646856742726,-15987.576960036393,187500.0,187500.0,0.0,0.0,0.0,0.0
-15053.698724949209,-5921.066513188662,187500.0,187500.0,0.0,0.0,0.0,0.0
-11905.857849819406,-2660.2152180928256,187500.0,187500.0,0.0,0.0,0.0,0.0
-5492.471813258149,5535.431866101249,187500.0,187500.0,0.0,0.0,0.0,0.0
-2055.153495687663,11385.799811577775,187500.0,187500.0,0.0,0.0,0.0,0.0
-1284.4429951242203,14217.117633475977,187500.0,187500.0,0.0,0.0,0.0,0.0
-4651.710945571774,11430.190376066015,187500.0,187500.0,0.0,0.0,0.0,0.0
-6281.644854741676,9479.397175240181,187500.0,187500.0,0.0,0.0,0.0,0.0
-6475.56858963592,9116.583659241636,187500.0,187500.0,0.0,0.0,0.0,0.0
-6487.839697341883,9022.460463340338,187500.0,187500.0,0.0,0.0,0.0,0.0
-6401.673722466675,9018.54890806066,187500.0,187500.0,0.0,0.0,0.0,0.0
-5929.4707691038575,9103.887868391022,187500.0,187500.0,0.0,0.0,0.0,0.0
834.2341583054255,16334.99012410523,187500.0,187500.0,0.0,0.0,0.0,0.0
13094.322454252537,33249.248057514196,179911.6274609122,179826.13203837062,0.0,0.0,0.0,0.0
14329.278687152708,39375.36947433585,157392.13316346804,157310.14696480596,0.0,0.0,0.0,0.0
8872.122630133943,36311.3699926579,139500.50050026184,139420.63771732303,0.0,0.0,0.0,0.0
-59.72386118458047,26906.113553775973,130453.9448563987,130374.77497753799,0.0,0.0,0.0,0.0
-10385.738061158427,13797.865962727781,131348.52872473345,131268.06244469434,0.0,0.0,0.0,0.0
-25620.105936539883,-7235.393790649628,147433.17931093925,147348.46619945363,0.0,0.0,0.0,0.0
-37031.1408676077,-26719.074156173963,178338.80225882557,178248.3223972705,0.0,0.0,0.0,0.0
-23607.66662450631,-16223.723140206712,187500.0,187500.0,0.0,0.0,0.0,0.0
-15109.175754687281,-5934.8128360286755,187500.0,187500.0,0.0,0.0,0.0,0.0
-12023.38332216541,-2747.3423179796123,187500.0,187500.0,0.0,0.0,0.0,0.0
-5594.06049180752,5453.915054072744,187500.0,187500.0,0.0,0.0,0.0,0.0
-2133.0046216254977,11341.00691568934,187500.0,187500.0,0.0,0.0,0.0,0.0
-1367.8597054314264,14176.057478911576,187500.0,187500.0,0.0,0.0,0.0,0.0
-4741.3190890931,11389.621959879632,187500.0,187500.0,0.0,0.0,0.0,0.0
-6358.423096945656,9449.177616736606,187500.0,187500.0,0.0,0.0,0.0,0.0
-6537.862901432861,9084.88888560401,187500.0,187500.0,0.0,0.0,0.0,0.0
-6520.160319824257,8995.504259527237,187500.0,187500.0,0.0,0.0,0.0,0.0
-6428.540519301953,8992.35266355904,187500.0,187500.0,0.0,0.0,0.0,0.0
-5947.598033857112,9080.306777990672,187500.0,187500.0,0.0,0.0,0.0,0.0
772.8115645422417,16247.728913751713,187500.0,187500.0,0.0,0.0,0.0,0.0
13068.237968473193,33175.59905953396,180046.96727358905,179961.74007198098,0.0,0.0,0.0,0.0
14347.651821094969,39353.241247325095,157549.64590664458,157468.0620393827,0.0,0.0,0.0,0.0
8925.967982526778,36343.33298722899,139637.67315598408,139558.07859397872,0.0,0.0,0.0,0.0
7.241965203519488,26966.552670783123,130537.45097368372,130458.07992912292,0.0,0.0,0.0,0.0
-10299.393272327576,13893.263208063032,131360.62101848377,131279.90886925565,0.0,0.0,0.0,0.0
-25438.252143651505,-7005.19317450442,147244.68704994765,147159.95158671757,0.0,0.0,0.0,0.0
-37025.17295183813,-26672.694286429203,178035.84671447836,177945.34450117883,0.0,0.0,0.0,0.0
-23815.71666189631,-16474.420306017437,187500.0,187500.0,0.0,0.0,0.0,0.0
-15081.88427470735,-5916.640867786511,187500.0,187500.0,0.0,0.0,0.0,0.0
-12031.854633313971,-2728.857425315073,187500.0,187500.0,0.0,0.0,0.0,0.0
-5605.057550079531,5463.056917554965,187500.0,187500.0,0.0,0.0,0.0,0.0
-2117.224290040051,11349.38881986008,187500.0,187500.0,0.0,0.0,0.0,0.0
-1337.9977748391361,14167.787333463113,187500.0,187500.0,0.0,0.0,0.0,0.0
-4699.878954872961,11372.72404107142,187500.0,187500.0,0.0,0.0,0.0,0.0
-6316.759445280963,9451.233977226493,187500.0,187500.0,0.0,0.0,0.0,0.0
-6520.316782035445,9083.36896698105,187500.0,187500.0,0.0,0.0,0.0,0.0
-6536.812369443461,8983.076689610087,187500.0,187500.0,0.0,0.0,0.0,0.0
-6446.220749166102,8972.39255576045,187500.0,187500.0,0.0,0.0,0.0,0.0
-5976.051804548718,9059.117324247041,187500.0,187500.0,0.0,0.0,0.0,0.0
678.6660168964884,16164.647479611336,187500.0,187500.0,0.0,0.0,0.0,0.0
13007.173002621294,33102.84413133194,180163.08458603438,180077.52210825947,0.0,0.0,0.0,0.0
14329.59161157508,39322.552302187956,157671.217044737,157589.38730828612,0.0,0.0,0.0,0.0
8969.77740165918,36380.8839179139,139712.21622374252,139632.33108905924,0.0,0.0,0.0,0.0
35.42751496166169,26998.80623803213,130557.90281986033,130478.6435340218,0.0,0.0,0.0,0.0
-10232.74037036185,13985.128877774345,131306.52979690192,131226.1752755851,0.0,0.0,0.0,0.0
-25417.88970445272,-6935.61219401505,147082.21221950202,146997.7002737165,0.0,0.0,0.0,0.0
-37122.358336729805,-26761.140139238854,177934.66036732917,177844.3816714742,0.0,0.0,0.0,0.0
-23861.53773802969,-16550.170367976472,187500.0,187500.0,0.0,0.0,0.0,0.0
-15046.054428345495,-5882.800326681177,187500.0,187500.0,0.0,0.0,0.0,0.0
-12132.146910684933,-2861.47032516841,187500.0,187500.0,0.0,0.0,0.0,0.0
-5668.134172932408,5353.287500534952,187500.0,187500.0,0.0,0.0,0.0,0.0
-2140.3583455512935,11289.240275530849,187500.0,187500.0,0.0,0.0,0.0,0.0
-1344.4350772422645,14149.280089054118,187500.0,187500.0,0.0,0.0,0.0,0.0
-4708.5961352105305,11370.555921859255,187500.0,187500.0,0.0,0.0,0.0,0.0
-6328.0917797198035,9431.653849083645,187500.0,187500.0,0.0,0.0,0.0,0.0
-6532.38672404131,9055.608100367559,187500.0,187500.0,0.0,0.0,0.0,0.0
-6542.713229979662,8962.356622500018,187500.0,187500.0,0.0,0.0,0.0,0.0
-6453.485066114076,8965.351756257029,187500.0,187500.0,0.0,0.0,0.0,0.0
-5981.907961596008,9054.89284454499,187500.0,187500.0,0.0,0.0,0.0,0.0
631.8614640070754,16079.50968498107,187500.0,187500.0,0.0,0.0,0.0,0.0
12974.070069082985,33005.72580167363,180301.64304991282,180216.05822039346,0.0,0.0,0.0,0.0
14357.151312488475,39297.13836874227,157817.28569475244,157735.09833039026,0.0,0.0,0.0,0.0
9023.533347074193,36386.15892960536,139861.07884181486,139781.17135538714,0.0,0.0,0.0,0.0
125.9520800056553,27059.44652073938,130649.05323374907,130569.65983744382,0.0,0.0,0.0,0.0
-10118.321790495133,14083.45420163324,131328.9485965906,131248.41526131812,0.0,0.0,0.0,0.0
-25265.47315901198,-6773.271474036154,146981.1376310751,146896.44687133396,0.0,0.0,0.0,0.0
-37048.17289688264,-26660.84786186789,177754.7958796973,177664.36072163115,0.0,0.0,0.0,0.0
-23928.905895817985,-16626.658037502533,187500.0,187500.0,0.0,0.0,0.0,0.0
-15022.808614111975,-5879.581675479612,187500.0,187500.0,0.0,0.0,0.0,0.0
-12133.063332207601,-2916.097988617181,187500.0,187500.0,0.0,0.0,0.0,0.0
-5654.030222181109,5301.207935954087,187500.0,187500.0,0.0,0.0,0.0,0.0
-2119.8170923968664,11259.266586216281,187500.0,187500.0,0.0,0.0,0.0,0.0
-1283.9289050017483,14163.585205505517,187500.0,187500.0,0.0,0.0,0.0,0.0
-4624.665334780852,11422.948410862495,187500.0,187500.0,0.0,0.0,0.0,0.0
-6280.124936118715,9449.222320225515,187500.0,187500.0,0.0,0.0,0.0,0.0
-6492.354749721855,9058.580882380114,187500.0,187500.0,0.0,0.0,0.0,0.0
-6509.632648185808,8950.599604916526,187500.0,187500.0,0.0,0.0,0.0,0.0
-6431.759170503517,8941.10011352302,187500.0,187500.0,0.0,0.0,0.0,0.0
-5892.903315174975,9114.214374329375,187500.0,187500.0,0.0,0.0,0.0,0.0
873.9308564580508,16410.71783431981,187500.0,187500.0,0.0,0.0,0.0,0.0
12413.354207677152,32344.561200685646,180474.71260723026,180389.30659166654,0.0,0.0,0.0,0.0
14180.840752225013,38931.441477709,158367.80916068665,158285.80061028013,0.0,0.0,0.0,0.0
9056.189245723397,36287.63244004636,140433.05998242617,140353.42071693193,0.0,0.0,0.0,0.0
217.57188052795894,27085.17337860744,131149.21821942547,131069.91423009805,0.0,0.0,0.0,0.0
-10022.3657515485,14150.196510576787,131747.17208709384,131666.39288263238,0.0,0.0,0.0,0.0
-25069.96245026141,-6566.495486080109,147226.38097123874,147141.7349149865,0.0,0.0,0.0,0.0
